source,target,weight,interaction
SETD1A,RBL1,22.0,physical association
CCNG1,TNIP1,3695.0,physical association
CCNH,CTBP2,3695.0,physical association
CCNK,CDK12,4.0,physical association
CCNK,CDK13,4.0,physical association
CDK11A,CCNL1,4.0,physical association
CCNT1,CDK9,4.0,physical association
CCNT1,EPSTI1,8.0,physical association
CCNT1,PARP12,8.0,physical association
DEFB4A,CCR6,1.0,physical association
DEFB4A,HMGN2,2.0,physical association
DEFB4A,MMP7,8.0,cleavage reaction
TLR2,CCT3,3.0,physical association
TLR2,CD14,5.0,physical association
TLR2,CLEC7A,4.0,physical association
TLR2,CYBB,2.0,physical association
TLR2,DCN,2.0,physical association
TLR2,DHX8,3.0,physical association
TLR2,EEF2,3.0,physical association
TLR2,HLA-DRA,1.0,physical association
TLR2,HSP90AB1,3.0,physical association
TLR2,HSP90B1,5.0,physical association
TLR2,HSPA8,3.0,physical association
TLR2,HSPA9,3.0,physical association
TLR2,LYN,4.0,physical association
TLR2,MARCKSL1,3.0,physical association
TLR2,MIR105-1,1.0,physical association
TLR2,NEU1,3.0,physical association
TLR2,PSMD2,20.0,physical association
TLR2,RPS27A,3.0,physical association
TLR2,SFTPA1,2.0,physical association
TLR2,SFTPD,2.0,physical association
TLR2,SNAPIN,1.0,physical association
TLR2,TFG,3.0,physical association
TLR2,TRIP6,8.0,physical association
TLR2,TUBB,3.0,physical association
TLR2,TUBB2A,3.0,physical association
TLR2,TUBB4B,3.0,physical association
TLR2,UBA1,3.0,physical association
TLR2,VIM,3.0,physical association
TLR2,YWHAQ,3.0,physical association
YWHAQ,CCT4,3.0,physical association
YWHAQ,CCT8,3.0,physical association
YWHAQ,HIST1H1C,3.0,physical association
YWHAQ,HSPA8,3.0,physical association
YWHAQ,ILF2,3.0,physical association
YWHAQ,IRAK4,3.0,physical association
YWHAQ,MAP3K3,3.0,physical association
YWHAQ,MAP3K5,10.0,physical association
YWHAQ,MAP3K6,12.0,physical association
YWHAQ,OPTN,788.0,physical association
YWHAQ,SFN,3.0,physical association
YWHAQ,SFPQ,3.0,physical association
YWHAQ,SFTPA2,6.0,physical association
YWHAQ,TCP1,3.0,physical association
YWHAQ,TUBA1B,3.0,physical association
YWHAQ,TUBB,3.0,physical association
YWHAQ,VIM,3.0,physical association
YWHAQ,WEE1,5.0,physical association
YWHAQ,YWHAG,3.0,physical association
YWHAQ,YWHAH,3.0,physical association
CD14,CD36,9.0,physical association
CD14,CD47,9.0,physical association
CD14,CD55,9.0,physical association
CD14,CD81,9.0,physical association
CD14,FCGR1A,9.0,physical association
CD14,FCGR2A,9.0,physical association
CD14,FCGR3A,9.0,physical association
CD14,LBP,2.0,physical association
CD14,LTF,3.0,physical association
CD14,LYN,4.0,physical association
CD14,MZF1,1.0,physical association
CD14,TLR3,8.0,physical association
CD14,TLR4,9.0,physical association
CD14,TLR9,8.0,physical association
LBP,PRDX4,3695.0,physical association
LTF,CEBPA,45.0,physical association
LYN,CD22,6.0,physical association
LYN,CD24P4,3.0,physical association
LYN,CD72,5.0,physical association
LYN,CDK4,2130.0,physical association
LYN,CSNK2B,157.0,physical association
LYN,ELF1,10.0,physical association
LYN,ELF2,10.0,physical association
LYN,ETV7,10.0,physical association
LYN,FCGR2A,9.0,physical association
LYN,HCLS1,2.0,physical association
LYN,INPP5D,4.0,physical association
LYN,KIT,6.0,physical association
LYN,MS4A2,1.0,physical association
LYN,MUC1,4.0,physical association
LYN,NMT1,3.0,physical association
LYN,PIK3CG,2.0,physical association
LYN,PLAUR,9.0,physical association
LYN,PLCG2,8.0,physical association
LYN,POU2F1,6.0,physical association
LYN,POU2F2,6.0,physical association
LYN,PPP1R8,3.0,physical association
LYN,PTK2,4.0,physical association
LYN,PTK2B,1.0,physical association
LYN,RPL10,7.0,physical association
LYN,SHC1,2.0,physical association
LYN,SYK,7.0,physical association
LYN,TYK2,2.0,physical association
TLR3,NEU1,3.0,physical association
TLR3,RALBP1,11.0,physical association
TLR3,TAB3,26.0,physical association
TLR3,TMED7,8.0,physical association
CXCR4,CD164,3.0,physical association
CXCR4,CD4,1.0,physical association
CXCR4,CXCL12,1.0,physical association
CXCR4,FTH1,1.0,physical association
CXCR4,GNA11,18.0,physical association
CXCR4,HADHA,6.0,physical association
CXCR4,HSPA1B,6.0,physical association
CXCR4,HSPA8,1.0,physical association
CXCR4,ITGA4,3.0,physical association
CXCR4,ITGA5,3.0,physical association
CXCR4,JAK2,5.0,physical association
CXCR4,JAK3,5.0,physical association
CXCR4,KTN1,6.0,physical association
CXCR4,LASP1,6.0,physical association
CXCR4,MOGS,6.0,physical association
CXCR4,NPM1,6.0,physical association
CXCR4,NRF1,4.0,physical association
CXCR4,PHB2,6.0,physical association
CXCR4,PIK3CG,18.0,physical association
CXCR4,PLEC,1.0,physical association
CXCR4,PPIA,2.0,physical association
CXCR4,SP3,3.0,physical association
CXCR4,USF1,9.0,physical association
CXCR4,USF2,9.0,physical association
CXCR4,ZAP70,18.0,physical association
CD180,LY86,2.0,physical association
CD19,CD22,6.0,physical association
LILRB2,CD1D,3.0,physical association
LILRB2,HLA-A,3.0,physical association
TRBC2,CD1D,3.0,physical association
TRGC1,CD1D,3.0,physical association
TRGC1,TRDC,3.0,physical association
LGALS1,CD2,3.0,physical association
LGALS1,CD3E,3.0,physical association
LGALS1,CD4,8.0,physical association
LGALS1,CD7,8.0,physical association
LGALS1,FAS,1.0,physical association
LGALS1,GEMIN2,10.0,physical association
LGALS1,GEMIN4,10.0,physical association
LGALS1,GTF2I,10.0,physical association
LGALS1,LGALS3BP,4.0,physical association
LGALS1,MUC16,3.0,physical association
LGALS1,POU2AF1,2.0,physical association
LGALS1,PTPRB,1.0,physical association
LGALS1,PTPRC,8.0,physical association
LGALS1,SMN1,10.0,physical association
LGALS1,SPN,8.0,physical association
CD22,PTPRC,3.0,physical association
CD22,SH2D1A,23.0,physical association
CD22,SYK,7.0,physical association
SH2D1A,CD244,23.0,physical association
SH2D1A,CD247,1.0,physical association
SH2D1A,CD5,23.0,physical association
SH2D1A,CD84,23.0,physical association
SH2D1A,FCGR2B,23.0,physical association
SH2D1A,LY9,23.0,physical association
SH2D1A,SIGLEC5,23.0,physical association
SH2D1A,SIGLEC6,23.0,physical association
SH2D1A,SIGLEC7,23.0,physical association
SH2D1A,SLAMF1,23.0,physical association
SH2D1A,SLAMF6,23.0,physical association
SH2D1A,SLAMF7,23.0,physical association
NCR1,CD247,6.0,physical association
NCR1,FCER1G,6.0,physical association
SYK,CD247,2.0,physical association
SYK,CD3G,2.0,physical association
SYK,CEACAM3,1.0,physical association
SYK,CLEC1B,1.0,physical association
SYK,CTTN,2.0,physical association
SYK,FCER1G,3.0,physical association
SYK,FCGR1A,5.0,physical association
SYK,FCGR2A,9.0,physical association
SYK,FYN,5.0,physical association
SYK,GP1BA,5.0,physical association
SYK,PLCG2,8.0,physical association
SYK,TLR4,5.0,physical association
ZAP70,CD247,2.0,physical association
ZAP70,CD3G,2.0,physical association
ZAP70,GNA11,18.0,physical association
ZAP70,LCK,18.0,physical association
ZAP70,MUC1,9.0,physical association
ZAP70,PIK3CG,18.0,physical association
CD248,LGALS3BP,2.0,physical association
CD24P4,SIGLEC10,7.0,physical association
CD274,PDCD1,5.0,physical association
CD300LB,FYN,5.0,physical association
CD300LB,TYROBP,5.0,physical association
TYROBP,KIR2DL3,9.0,physical association
TYROBP,KLRC2,9.0,physical association
TYROBP,KLRD1,9.0,physical association
TYROBP,SIGLEC5,1.0,physical association
TYROBP,TREM1,2.0,physical association
TYROBP,TREM2,2.0,physical association
LEP,SIGLEC5,3.0,physical association
LEP,SIGLEC6,3.0,physical association
PTPN11,CSF2RB,1.0,physical association
PTPN11,GAB1,6.0,physical association
PTPN11,GAB2,14.0,physical association
PTPN11,IL22RA1,1.0,physical association
PTPN11,JAK1,5.0,physical association
PTPN11,KIR2DL1,4.0,physical association
PTPN11,KIR3DL1,6.0,physical association
PTPN11,LST1,2.0,physical association
PTPN11,MAP3K5,14.0,physical association
PTPN11,SELE,5.0,physical association
PTPN11,SIGLEC10,6.0,physical association
PTPN11,SIGLEC5,2.0,physical association
PTPN11,SIGLEC7,4.0,physical association
PTPN11,TYK2,3.0,physical association
CD36,PTK2,6.0,physical association
CD36,PXN,6.0,physical association
CD36,TLR4,6.0,physical association
CD36,WNT1,7.0,physical association
WNT1,PAX3,7.0,physical association
CLEC7A,CD37,1.0,physical association
CLEC7A,CD63,1.0,physical association
IKZF1,CD3D,3.0,physical association
IKZF1,CDKN1A,3.0,physical association
IKZF1,EBF1,3.0,physical association
IKZF1,MCL1,3.0,physical association
CD4,IL16,5.0,physical association
CD4,PIP,2.0,physical association
HSPA8,IL13,9.0,physical association
HSPA8,IL16,10.0,physical association
HSPA8,NLRP12,8.0,physical association
IL4R,IL13,2.0,physical association
IL4R,IL13RA1,2.0,physical association
IL4R,IL2RG,4.0,physical association
IL4R,IL4,4.0,physical association
IL4R,JAK1,13.0,physical association
IL4R,JAK2,8.0,physical association
IL4R,JAK3,23.0,physical association
IL4R,STAT6,6.0,physical association
JAK3,IL2RB,3.0,physical association
JAK3,IL2RG,3.0,physical association
JAK3,IRS1,3.0,physical association
JAK3,JAK1,23.0,physical association
JAK3,JAK2,23.0,physical association
JAK3,SOCS3,3.0,physical association
JAK3,STAT6,23.0,physical association
JAK3,TYK2,23.0,physical association
JAK3,VIL1,3.0,physical association
KPNB1,PTPN2,3.0,physical association
TAB2,CD82,43.0,physical association
TAB2,HDAC1,27.0,physical association
TAB2,HDAC2,27.0,physical association
TAB2,HDAC5,27.0,physical association
TAB2,NUMBL,12.0,physical association
TAB2,RBCK1,13.0,physical association
TAB2,TAB3,788.0,physical association
TAB2,TBL1Y,27.0,physical association
TAB2,TFF1,27.0,physical association
TAB2,TNFRSF11A,13.0,physical association
TAB2,WDR34,24.0,physical association
TAB2,ZBTB16,3695.0,physical association
TNFSF13B,TNFRSF13C,21.0,physical association
TNFSF13B,TNFRSF17,21.0,physical association
TNFSF13B,TNFSF13,5.0,physical association
TRAF3IP2,IL17RA,15.0,physical association
TRAF3IP2,TNFRSF13C,7.0,physical association
EGR3,CD40LG,5.0,physical association
EGR3,EGR2,10.0,physical association
EGR3,IL4,10.0,physical association
ITGA5,CD40LG,1.0,physical association
ITGA5,LGALS8,8.0,physical association
NFATC2,CD40LG,5.0,physical association
NFATC2,CX3CR1,3.0,physical association
NFATC2,EGR4,40.0,physical association
NFATC2,ELF1,7.0,physical association
NFATC2,IL10,10.0,physical association
NFATC2,IL13,5.0,physical association
NFATC2,IL2,40.0,physical association
NFATC2,IL4,5.0,physical association
NFATC2,USP22,7.0,physical association
PTBP1,CD40LG,1.0,physical association
CD9,IL16,2.0,physical association
CD9,LST1,2.0,physical association
GOPC,GNG4,10.0,physical association
GOPC,GOLGA3,3.0,physical association
GOPC,NLGN1,1.0,physical association
GOPC,SSTR5,10.0,physical association
SIRPA,CD47,2.0,physical association
CD63,TSC1,43.0,physical association
CD68,ELF1,27.0,physical association
CD68,FLI1,27.0,physical association
CD68,SPI1,27.0,physical association
KCNH8,CD69,2.0,physical association
CTLA4,CD80,4.0,physical association
CD81,GFI1,51.0,physical association
CD81,LST1,2.0,physical association
LST1,LAT2,2.0,physical association
CD83,GORASP2,1.0,physical association
CDC25A,HCFC1,22.0,physical association
CDC25A,L3MBTL1,22.0,physical association
CDC25A,PHF8,22.0,physical association
PIN1,CDC25C,20.0,physical association
PIN1,CDC27,20.0,physical association
PIN1,CKS1B,8.0,physical association
PIN1,DAB2,6.0,physical association
PIN1,DAXX,5.0,physical association
PIN1,EXOSC9,9.0,physical association
PIN1,GSK3B,2.0,physical association
PIN1,MCL1,9.0,phosphorylation reaction
PIN1,MYB,5.0,physical association
PIN1,MYT1,20.0,physical association
PIN1,NCOA3,11.0,physical association
PIN1,PLK1,20.0,physical association
PIN1,PRKCA,8.0,physical association
PIN1,SHC1,2.0,physical association
PIN1,SNCA,14.0,physical association
PIN1,SNCAIP,14.0,physical association
PIN1,TOP2A,13.0,physical association
PIN1,TP73,10.0,physical association
CDC34,RAD21,247.0,physical association
CHUK,CDC37,788.0,physical association
CHUK,CSF2RA,9.0,physical association
CHUK,CUEDC2,23.0,physical association
CHUK,DNAJA3,20.0,physical association
CHUK,EBAG9,30.0,physical association
CHUK,ESR1,30.0,physical association
CHUK,ETS1,6.0,physical association
CHUK,FANCA,12.0,physical association
CHUK,FOXO3,11.0,physical association
CHUK,GNB2L1,7.0,physical association
CHUK,H3F3A,6.0,physical association
CHUK,HSPA1B,10.0,physical association
CHUK,HSPB1,10.0,physical association
CHUK,HSPD1,10.0,physical association
CHUK,IKBKE,8.0,phosphorylation reaction
CHUK,IRS1,10.0,physical association
CHUK,MAP3K1,12.0,phosphorylation reaction
CHUK,MAP3K11,12.0,physical association
CHUK,MAP3K8,7.0,physical association
CHUK,MIR15A,3.0,physical association
CHUK,MIR16-1,3.0,physical association
CHUK,MIR223,3.0,physical association
CHUK,MLST8,3.0,physical association
CHUK,NCOA3,30.0,physical association
CHUK,NLRC5,9.0,physical association
CHUK,NLRX1,21.0,physical association
CHUK,PPM1B,17.0,physical association
CHUK,PRKCQ,5.0,physical association
CHUK,PRKRA,1.0,physical association
CHUK,PYDC1,4.0,physical association
CHUK,SASH1,21.0,physical association
CHUK,TNFAIP3,3.0,physical association
CHUK,TRIM27,18.0,physical association
CHUK,TRIO,1.0,physical association
CHUK,TRPC4AP,24.0,physical association
CDC37,RIPK3,788.0,physical association
RIPK3,CTNND1,788.0,physical association
RIPK3,FKBP4,788.0,physical association
RIPK3,FKBP5,788.0,physical association
RIPK3,INPP5K,788.0,physical association
RIPK3,MLKL,4.0,physical association
RIPK3,PYGL,788.0,physical association
RIPK3,STIP1,788.0,physical association
RIPK3,ZBP1,18.0,physical association
PARD6A,CDH5,56.0,physical association
PARD6A,PRKCI,41.0,physical association
PARD6B,LLGL1,14.0,physical association
PARD6B,LLGL2,14.0,phosphorylation reaction
PARD6B,PARD3,14.0,physical association
PARD6B,PRKCI,41.0,physical association
PARD6G,PRKCI,41.0,physical association
PRKCI,LLGL1,14.0,physical association
PRKCI,LLGL2,14.0,physical association
PRKCI,MAP2K5,5.0,physical association
PRKCI,PDPK1,16.0,physical association
PRKCI,PRKCQ,4.0,physical association
PRKCI,SELL,11.0,physical association
STAU1,DHX9,37.0,physical association
STAU1,FMR1,11.0,physical association
STAU1,INA,37.0,physical association
STAU1,MYH1,37.0,physical association
STAU1,NCL,37.0,physical association
STAU1,PABPC1,37.0,physical association
STAU1,ROCK2,37.0,physical association
STAU1,RPL28,37.0,physical association
STAU1,RPL6,37.0,physical association
STAU1,RPLP0,37.0,physical association
STAU1,RPS6,37.0,physical association
STAU1,TUBB,37.0,physical association
CDC42EP1,MAPKAP1,3001.0,physical association
CDC73,EIF4EBP3,3.0,physical association
CDC73,FGG,10.0,physical association
FGG,CTR9,10.0,physical association
FGG,F2,2.0,physical association
FGG,HRG,2.0,physical association
FGG,LEO1,10.0,physical association
FOXQ1,CDH2,2.0,physical association
MET,FOXC2,1.0,physical association
PIP5K1C,CDH2,5.0,physical association
PIP5K1C,CDH5,5.0,physical association
PIP5K1C,CTNND1,5.0,physical association
SNAI2,SSX7,7.0,physical association
CDH2,CTNND1,8.0,physical association
CDH2,DUSP26,4.0,physical association
DUSP26,HSF4,12.0,physical association
DUSP26,KIF3A,4.0,physical association
DUSP26,KIFAP3,4.0,dephosphorylation reaction
DUSP26,MAPK14,2.0,dephosphorylation reaction
CDH24,CTNNA1,3.0,physical association
CDH24,CTNND1,3.0,physical association
CDH3,CTNND1,8.0,physical association
CDH5,PARD3,56.0,physical association
NLRX1,CDIPT,788.0,physical association
NLRX1,FASTKD5,788.0,physical association
NLRX1,HAUS6,788.0,physical association
NLRX1,PRDX3,788.0,physical association
NLRX1,SPNS1,788.0,physical association
NLRX1,UQCRC2,1.0,physical association
DAB2,CDK1,6.0,physical association
CDK1,DEDD,8.0,physical association
CDK1,IL16,4.0,phosphorylation reaction
CDK1,MYT1,6.0,physical association
CDK1,RXRA,12.0,phosphorylation reaction
CDK1,TSC1,18.0,physical association
IL16,DMRTB1,3001.0,physical association
IL16,EFEMP2,3001.0,physical association
IL16,FCGR1A,1.0,physical association
IL16,GABPA,10.0,physical association
IL16,GABPB1,10.0,physical association
IL16,PPP1R12A,21.0,physical association
IL16,PPP1R12B,21.0,physical association
IL16,PPP1R12C,21.0,physical association
IL16,SSSCA1,3001.0,physical association
IL16,USHBP1,3001.0,physical association
CDK4,NFKB2,9.0,physical association
NFKB2,CDK6,9.0,physical association
NFKB2,CDKN1A,23.0,physical association
NFKB2,CRP,4.0,physical association
NFKB2,HDAC1,3.0,physical association
NFKB2,IFNL1,16.0,physical association
NFKB2,IFNL3,16.0,physical association
NFKB2,IKBKE,6.0,physical association
NFKB2,NFKBIE,18.0,physical association
NFKB2,PDE8A,7.0,physical association
NFKB2,PLAUR,1.0,physical association
NFKB2,PSMD11,3.0,physical association
CDK6,RECQL,6.0,physical association
RECQL,EBNA1BP2,6.0,physical association
RECQL,EZR,6.0,physical association
RECQL,ITGA2,6.0,physical association
RECQL,ITGA3,6.0,physical association
RECQL,RRAS,6.0,physical association
CDKN1A,CDK9,11.0,physical association
CDKN1A,CEBPA,2.0,physical association
CDKN1A,EBF3,5.0,physical association
CDKN1A,EHMT2,16.0,physical association
CDKN1A,ELK1,1.0,physical association
CDKN1A,GFI1,16.0,physical association
CDKN1A,HDAC1,16.0,physical association
CDKN1A,HNRNPK,28.0,physical association
CDKN1A,INO80,4.0,physical association
CDKN1A,INPP5D,1.0,physical association
CDKN1A,PCNA,1.0,physical association
CDKN1A,SIPA1,3695.0,physical association
CDKN1A,TOP3A,3.0,physical association
CDKN1A,TP73,14.0,physical association
CDKN1A,ZNF148,1.0,physical association
CDK9,EPSTI1,8.0,physical association
CDK9,IFIT1,11.0,physical association
CDK9,IFIT2,11.0,physical association
CDK9,PARP12,8.0,physical association
CDK9,RSAD2,11.0,physical association
IFIT1,EIF3E,3.0,physical association
IFIT1,IRF9,36.0,physical association
IFIT2,IRF9,2.0,physical association
IFIT2,KRT18,1.0,physical association
IFIT2,MED14,7.0,physical association
IFIT2,MED23,7.0,physical association
IFIT2,ZBTB16,8.0,physical association
RSAD2,IRF9,3.0,physical association
RSAD2,ZBTB16,8.0,physical association
EHMT2,GFI1,16.0,physical association
EHMT2,HDAC1,16.0,physical association
EHMT2,MECOM,30.0,physical association
EHMT2,PRRC2B,3001.0,physical association
ELK1,SNCA,13.0,physical association
ELK1,SNCB,13.0,physical association
ELK1,TLR9,5.0,physical association
HNRNPK,GZMA,21.0,protein cleavage
HNRNPK,GZMK,21.0,protein cleavage
INPP5D,FLT3,7.0,physical association
PCNA,GFI1,51.0,physical association
PCNA,YBX1,8.0,physical association
ZNF148,RNLS,3.0,physical association
YWHAH,MAP3K6,12.0,physical association
YWHAH,OPTN,788.0,physical association
YWHAH,SFTPA2,6.0,physical association
CDKN1C,HES1,1.0,physical association
CDKN2A,CRELD2,3695.0,physical association
CDKN2A,DEAF1,3695.0,physical association
CDKN2A,HNRNPU,3695.0,physical association
CDKN2A,NPM1,10.0,physical association
CDKN2A,TDRD7,3695.0,physical association
CDKN2A,ZBTB17,10.0,physical association
CDKN2B,FOXO3,17.0,physical association
CDKN2B,KLF5,17.0,physical association
CDKN2B,PBX1,4.0,physical association
KLF5,PPARD,9.0,physical association
KLF5,ZBTB17,17.0,physical association
PML,CDKN2D,2.0,physical association
PML,ELF4,3.0,physical association
PML,PSMA3,3695.0,physical association
PML,ZBTB16,8.0,physical association
RARA,CDKN2D,2.0,physical association
RARA,CXCR5,8.0,physical association
RARA,HOXA1,14.0,physical association
RARA,RARB,14.0,physical association
CDX2,MEX3A,17.0,physical association
CDX2,PABPC1,17.0,physical association
CEACAM1,CEACAM8,2.0,physical association
CEACAM1,HAVCR2,1.0,physical association
CEACAM1,ITGB3,1.0,physical association
CEACAM1,PXN,2.0,physical association
CEACAM3,S100A8,2.0,physical association
CEACAM3,S100A9,2.0,physical association
CSF2RB,CEBPA,3.0,physical association
CSF2RB,CSF2RA,2.0,physical association
CSF2RB,FYN,1.0,physical association
CSF2RB,ICAM1,1.0,physical association
CSF2RB,IL5,3.0,physical association
CSF2RB,IL5RA,3.0,physical association
CSF2RB,LCP1,4.0,physical association
CSF2RB,SHC1,1.0,physical association
CSF3,CEBPA,1.0,physical association
CSF3R,CEBPA,8.0,physical association
CSF3R,SOCS3,2.0,physical association
CTNNA1,CEBPA,3.0,physical association
CTNNA1,ERBB2,14.0,physical association
EPHX1,CEBPA,7.0,physical association
EPHX1,NFYA,7.0,physical association
ITGAX,CEBPA,7.0,physical association
ITGAX,CEBPG,7.0,physical association
ITGAX,GABPA,3.0,physical association
ITGAX,GABPB2,3.0,physical association
ITGAX,MIA3,1.0,physical association
ITGAX,PURA,5.0,physical association
ITGAX,SP3,5.0,physical association
ITGAX,SPI1,3.0,physical association
MIR223,CEBPA,6.0,physical association
MIR223,NFIA,6.0,physical association
NFYA,CEBPA,7.0,physical association
NFYA,COL11A1,7.0,physical association
NFYA,DHFR,6.0,physical association
NFYA,PSMD10,4.0,physical association
NFYA,TOP2B,2.0,physical association
NQO2,CEBPA,2.0,physical association
SMARCA2,CEBPA,3.0,physical association
SMARCA2,CYLD,7.0,physical association
SMARCA2,RAP1A,22.0,physical association
SMARCA2,SMARCE1,7.0,physical association
TLR9,CEBPA,5.0,physical association
TLR9,ELOF1,5.0,physical association
TLR9,ELOVL1,2130.0,physical association
TLR9,ERC1,2130.0,physical association
TLR9,ETS2,5.0,physical association
TLR9,KRT31,2130.0,physical association
TLR9,KRT36,2130.0,physical association
TLR9,KRT82,2130.0,physical association
TLR9,KRT85,2130.0,physical association
TLR9,LYAR,2130.0,physical association
TLR9,RNF216,17.0,physical association
TLR9,VRK3,2130.0,physical association
CSF1R,SPI1,4.0,physical association
CSF1R,VENTX,1.0,physical association
DUSP1,ILF3,8.0,physical association
DUSP1,MAPK14,26.0,physical association
DUSP1,PAF1,6.0,physical association
DUSP1,RTF1,6.0,physical association
DUSP1,TIA1,8.0,physical association
DUSP1,TIAL1,8.0,physical association
GABPA,FCER1G,6.0,physical association
GABPA,GABPB1,10.0,physical association
GABPA,KIR3DL1,21.0,physical association
HES1,RBPJ,7.0,physical association
HES1,SIRT1,10.0,physical association
IGFBP1,FOXO3,15.0,physical association
IGFBP1,HMGA1,10.0,physical association
IGFBP1,HNF1A,10.0,physical association
IGFBP1,MED1,9.0,physical association
IGFBP1,MED14,9.0,physical association
IGFBP3,HMGA1,10.0,physical association
IGFBP3,HNF1A,10.0,physical association
IL12B,IL12A,7.0,physical association
IL12B,IL12RB1,6.0,physical association
IL12B,IL12RB2,6.0,physical association
IL12B,IL23A,20.0,physical association
IL12B,IL23R,7.0,physical association
IL12B,POLR2A,25.0,physical association
IL12B,TBP,25.0,physical association
IL18BP,IL18,3.0,physical association
IL4,CEBPG,1.0,physical association
IL4,CREM,6.0,physical association
IL4,CYP2E1,1.0,physical association
IL4,IL2RG,4.0,physical association
IL4,MYB,5.0,physical association
MMP13,NCOA2,5.0,physical association
PRG2,CSF2,1.0,physical association
PRG2,GATA1,15.0,physical association
PRG2,SPI1,15.0,physical association
SLC19A1,SP3,6.0,physical association
SUMO1,PTGS2,14.0,physical association
SUMO1,RANGAP1,11.0,physical association
SUMO1,UBA2,5.0,other modification
CLIC4,EZR,4.0,physical association
CRP,CEBPZ,17.0,physical association
CRP,CFH,3.0,physical association
CRP,CFHR4,3.0,physical association
CRP,FCN2,2.0,physical association
CRP,RBPJ,17.0,physical association
ESR1,EBAG9,30.0,physical association
ESR1,FGFR2,6.0,physical association
ESR1,GREB1,6.0,physical association
ESR1,PIK3CA,6.0,physical association
ESR1,RPS6KA3,2.0,physical association
ESR1,TRIM25,10.0,physical association
HDAC4,MIF4GD,3695.0,physical association
HDAC4,PTGS2,11.0,physical association
HOXB4,MITF,5.0,physical association
HOXB4,USF1,5.0,physical association
HOXB4,USF2,5.0,physical association
MAFB,IKBKE,21.0,physical association
MPP6,OPTN,788.0,physical association
PTGS2,COPS3,26.0,physical association
PTGS2,COPS5,26.0,physical association
PTGS2,HDAC1,11.0,physical association
PTGS2,PLA2G4A,4.0,physical association
PTGS2,PSMD1,26.0,physical association
PTGS2,RAD21,247.0,physical association
PTGS2,TP53I3,14.0,physical association
TOP2A,MIR125B2,11.0,physical association
TOP2A,MIR133B,11.0,physical association
TSLP,CRLF2,2.0,physical association
CEBPZ,TP73,14.0,physical association
LAG3,CENPJ,3.0,physical association
FOXO3,CFH,3.0,physical association
FOXO3,IKBKE,4.0,physical association
FOXO3,PDGFRA,3.0,physical association
FOXO3,SHC1,2.0,physical association
KLK1,CFH,1.0,cleavage reaction
MIR146A,CFH,1.0,physical association
MIR146A,TLR4,1.0,physical association
LCP1,CSF2RA,4.0,physical association
LCP1,PXN,4.0,physical association
RAD21,CSTB,247.0,physical association
RAD21,DAPK3,247.0,physical association
RAD21,DYNLT1,247.0,physical association
RAD21,FHL3,247.0,physical association
RAD21,FLNB,247.0,physical association
RAD21,HNRNPH2,247.0,physical association
RAD21,MSRB2,247.0,physical association
RAD21,PPP1R15A,247.0,physical association
RAD21,PPP1R15B,247.0,physical association
RAD21,RPL10,247.0,physical association
RAD21,RPL35A,247.0,physical association
RAD21,SMC1A,247.0,physical association
RAD21,TMSB4X,247.0,physical association
RAD21,TNFRSF14,247.0,physical association
RAD21,WNT2B,247.0,physical association
RAD21,ZNF80,247.0,physical association
FAS,PAWR,2.0,physical association
FAS,PTPN13,2.0,physical association
FAS,RAP1A,22.0,physical association
COPS5,COPS3,1.0,physical association
COPS5,CUL2,4597.0,physical association
COPS5,CUL4B,4597.0,physical association
COPS5,GPS1,33.0,physical association
COPS5,HTR6,6.0,physical association
COPS5,MIF,3.0,physical association
COPS5,RORA,616.0,physical association
CTCF,NOTCH3,2.0,physical association
CTCF,ZMYND10,6.0,physical association
MYO5B,RAB11A,3.0,physical association
NEDD4,ERBB4,10.0,physical association
NEDD4,ITCH,14.0,physical association
NEDD4,MLANA,14.0,physical association
NEDD4,SLC9A1,8.0,physical association
RAB11A,DYNC1LI1,4.0,physical association
RAB27A,SYTL1,5.0,physical association
CHAC1,RHOXF2,3001.0,physical association
CHD3,MBD3L2,29.0,physical association
CHD3,MMP9,5.0,physical association
CHD3,MTA1,5.0,physical association
MTA1,CSNK1G2,8.0,physical association
MTA1,HDAC2,5.0,physical association
MTA1,ITGB3BP,7.0,physical association
MTA1,MBD3L2,29.0,physical association
CHD8,LSM2,11.0,physical association
CHD8,SNRPA,11.0,physical association
CHD8,ZNF143,11.0,physical association
CHP1,SLC9A1,5.0,physical association
CHP2,SLC9A1,3.0,physical association
CSF2RA,CSF2,2.0,physical association
CSF2RA,SDC2,4.0,physical association
CUEDC2,PPP1R15A,23.0,physical association
DNAJA3,JAK2,10.0,physical association
DNAJA3,NFKBIB,20.0,physical association
ETS1,IL5,1.0,physical association
ETS1,KIR2DL4,7.0,physical association
ETS1,MMP3,2.0,physical association
HSPA1B,NLRP12,8.0,physical association
HSPB1,PSMC6,2.0,physical association
IKBKE,CYLD,32.0,physical association
IKBKE,DDX3X,14.0,physical association
IKBKE,IFIT3,8.0,physical association
IKBKE,NMRAL1,18.0,physical association
IKBKE,SIKE1,11.0,physical association
IKBKE,TNFAIP3,4.0,physical association
IKBKE,TRIM27,18.0,physical association
IKBKE,TRIM6,10.0,physical association
IRS1,JAK1,3.0,physical association
IRS1,SOCS7,2.0,physical association
MAP3K1,MAP4K1,2.0,phosphorylation reaction
MAP3K1,PKD1,4.0,physical association
MAP3K11,TRAF5,4.0,physical association
