node,type,degree,in_degree,out_degree,betweenness,closeness,pagerank,kcore,community
SFPQ,protein,4,,,0.0,0.0011250637495142314,0.0001591027642242479,4,6
SLC25A4,protein,1,,,0.0,0.0007430188907984264,5.6244056669326064e-05,1,6
SMARCA5,protein,5,,,4.488959998358323e-06,0.0010596069537087203,0.00029479174509683127,5,6
SMC1A,protein,5,,,1.5909851422752932e-05,0.0010597405284015282,0.00023582118074623066,5,6
SMC3,protein,6,,,0.0014061593760299695,0.0010599049119620247,0.00031152846046303623,5,6
SMC4,protein,1,,,0.0,0.0007430188907984264,5.6244056669326064e-05,1,6
VDAC1,protein,2,,,0.0,0.0011214616753479863,5.739850912035812e-05,2,6
CDK5RAP2,protein,1,,,0.0,0.00018068653374937944,0.00010072774031899031,1,8
CDKAL1,protein,1,,,0.0,0.00018068653374937944,0.00010072774031899031,1,8
EBF3,protein,1,,,0.0,0.001123183649783928,2.654948885744526e-05,1,3
SIPA1,protein,1,,,0.0,0.00021564333496248297,0.00028044962414261096,1,3
TP73,protein,7,,,0.0006242695521036579,0.0011265947847883828,6.700228335618398e-05,5,1
DEAF1,protein,1,,,0.0,0.00021546646847447713,0.0001302827994498187,1,6
TDRD7,protein,1,,,0.0,0.00021546646847447713,0.0001302827994498187,1,6
CDKN2AIP,protein,1,,,0.0,0.0005906475127015611,5.3549161341182444e-05,1,3
CDKN2D,protein,2,,,0.00037379565826415836,0.0011274209685057253,2.7744394630796774e-05,2,15
CDYL,protein,1,,,0.0,0.0010152963910353074,3.911001610549492e-05,1,2
CEACAM8,protein,2,,,0.0007508194730650295,0.0011278818589405758,4.86521660371572e-05,2,2
ITGB3,protein,1,,,0.0,0.001124958589533419,3.624399441821855e-05,1,2
CEACAM5,protein,1,,,0.0,0.0011270485894947979,2.734417005534984e-05,1,2
CSH2,protein,1,,,0.0,0.0011268302232998323,2.790009640692059e-05,1,1
FMO3,protein,1,,,0.0,0.001125542350190352,2.8747419243504575e-05,1,1
LCN2,protein,7,,,0.004181495694843786,0.001129326326134483,6.691547915590993e-05,4,0
MIRLET7I,protein,2,,,0.0,0.0011261324311722537,3.0389563125842343e-05,2,0
CFD,protein,1,,,0.0,0.0011170694249224087,2.9152170000365972e-05,1,4
LPL,protein,2,,,0.0,0.0011226050582535637,2.944113083445884e-05,2,4
SIPA1L1,protein,1,,,0.0,0.0010709146543194197,4.4367468927614204e-05,1,4
ZMYM2,protein,2,,,0.0,0.0010709146543194197,0.00012557318106384884,2,6
CENPJ,protein,1,,,0.0,5.824451045488962e-05,0.00017470300489168413,1,49
CENPW,protein,1,,,0.0,0.0008141594172449484,6.082363335616054e-05,1,4
CEP152,protein,1,,,0.0,0.0005936429399147991,8.142902048047712e-05,1,1
CEP68,protein,1,,,0.0,0.001037851510347624,3.3918923359303496e-05,1,1
CETN3,protein,1,,,0.0,0.0008862006098337871,4.763259739460798e-05,1,1
CFAP43,protein,1,,,0.0,0.0009876407047380575,3.614364364826234e-05,1,5
CFHR4,protein,1,,,0.0,0.0011246416317671354,2.991138224269162e-05,1,0
CFP,protein,1,,,0.0,0.0011218113181024091,4.688804021486909e-05,1,0
FLNA,protein,7,,,6.256515263018024e-05,0.0011255708919412973,0.00011563199905555083,7,5
RAB4A,protein,1,,,0.0,0.0011255695219041786,2.8861470010440602e-05,1,0
SLC26A9,protein,1,,,0.0,0.0011255695219041786,2.8861470010440602e-05,1,0
SLC36A1,protein,1,,,0.0,0.0011242845272929423,3.1517489287128585e-05,1,0
VAMP8,protein,2,,,0.004941203463929481,0.0011243200680520688,3.194967788256281e-05,2,2
CHAF1A,protein,1,,,0.0,0.0010210447590441524,6.687709058818061e-05,1,4
MBD3L2,protein,8,,,0.000992250299909707,0.0010937547457353354,7.877457520053983e-05,4,6
CHD4,protein,3,,,0.0,0.00018415371011812066,0.0002586407227248536,3,6
CHD5,protein,2,,,0.0023899619551432725,0.0011243130052864248,9.737247939252461e-05,1,23
CHERP,protein,2,,,0.0,0.00041264716810768303,0.00015066847821156859,2,9
CHIT1,protein,1,,,0.0,0.0010657837826897778,5.696424697831041e-05,1,0
CHMP5,protein,1,,,0.0,0.0008326106183611503,5.0689483183291665e-05,1,5
CHRM3,protein,1,,,0.0,0.0010313294020523206,5.43909302968889e-05,1,11
CHRM4,protein,2,,,0.0,0.0010313476142341613,8.096099311953424e-05,2,11
CHRNA1,protein,1,,,0.0,0.0011262195221964364,2.631188697669977e-05,1,10
CHST11,protein,1,,,0.0,0.0011122280845509943,2.74826856491184e-05,1,10
CHTF8,protein,1,,,0.0,0.0002526169383749919,0.0001426424497814748,1,16
CHTOP,protein,3,,,0.0,0.00018421600217442352,0.00025123404476536175,3,9
MIR15A,protein,1,,,0.0,0.0011235678128570438,2.6483133467791798e-05,1,1
CIAO1,protein,1,,,0.0,0.00041264716810768303,7.686944403482574e-05,1,3
CIB1,protein,2,,,0.0,0.001108144269376738,3.405558394437117e-05,2,0
MYBPC2,protein,1,,,0.0,0.0011153620970019594,3.085232980513758e-05,1,1
PSMD3,protein,2,,,0.0,0.0011153620970019594,9.341384187525616e-05,2,1
RFX5,protein,5,,,0.0001276559957710846,0.0011241943185333742,6.753410706475052e-05,4,1
TPP1,protein,1,,,0.0,0.0011153620970019594,3.085232980513758e-05,1,1
ZNF672,protein,1,,,0.0,0.0011153620970019594,3.085232980513758e-05,1,1
NKAP,protein,2,,,0.0003435571076838801,0.0004127259330907982,9.919984797413211e-05,1,3
CISD1,protein,1,,,0.0,0.00010124446742717483,0.00010291272100338125,1,7
MIRLET7E,protein,1,,,0.0,0.0011225916572685385,3.193838164780408e-05,1,0
CIT,protein,1,,,0.0,0.0001807660407340474,0.00010039769935449414,1,8
CITED4,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
CIZ1,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
CKAP5,protein,1,,,0.0,0.0010210447590441524,6.687709058818061e-05,1,4
CKS1B,protein,1,,,0.0,0.0011195212951695748,3.111759263808508e-05,1,1
CLDN1,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
SP3,protein,10,,,6.858400811715416e-05,0.0011265961573225284,0.00011849198185435338,5,0
CLEC4C,protein,1,,,0.0,0.0011202473304389843,2.7111242999528626e-05,1,2
CLEC4D,protein,1,,,0.0,5.824451045488962e-05,0.00017470300489168413,1,50
DST,protein,3,,,0.0,0.0011274008088538994,3.1550224454777364e-05,3,4
TMOD3,protein,4,,,0.00032081553998244836,0.00112713124280187,6.855484465822452e-05,4,5
CLGN,protein,2,,,0.0,0.0005922237618467248,0.00013527388295294895,2,1
CLIC1,protein,2,,,0.0,0.001000159917422998,7.047273251520599e-05,2,5
EZR,protein,12,,,0.0013272971607345748,0.001124301841741059,0.00012952992864052605,5,5
CLK1,protein,2,,,0.0,0.0008326106183611503,0.00010135347648436477,2,3
CLK4,protein,2,,,0.0,0.0009761567832626313,0.00010736236558556638,2,3
CLN3,protein,1,,,0.0,1.8588673549432858e-06,0.00017470300489168413,1,51
CLN6,protein,1,,,0.0,0.00010124446742717483,0.00010291272100338125,1,7
CLNS1A,protein,1,,,0.0,0.0009876407047380575,3.614364364826234e-05,1,5
CLPS,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
CLPTM1,protein,1,,,0.0,0.0005922936838660618,7.298102172977949e-05,1,1
CLPTM1L,protein,2,,,0.0,0.000592398850860684,0.00012761680995673126,2,1
CLSPN,protein,1,,,0.0,0.0009761567832626313,5.6698372284493264e-05,1,0
CLTA,protein,1,,,0.0,0.0010721739177378974,4.0805300496799034e-05,1,0
CLTCL1,protein,1,,,0.0,0.00010124446742717483,0.00010291272100338125,1,7
MAGEA11,protein,4,,,0.00034321009062944247,0.00025418648626073366,0.0005783763753860332,3,2
CMSS1,protein,1,,,0.0,0.0008141594172449484,6.082363335616054e-05,1,4
CNBP,protein,5,,,0.0,0.0009791957334044368,0.00035591921493684394,5,8
CNN3,protein,1,,,0.0,0.000986789833806728,2.802403976423835e-05,1,7
CNOT2,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
CNOT7,protein,1,,,0.0,0.0008862006098337871,4.763259739460798e-05,1,1
CNPY2,protein,1,,,0.0,0.001128339913839788,2.677481039455123e-05,1,2
CNPY3,protein,2,,,0.0,0.0011284470840136984,5.704442719025483e-05,2,0
COG5,protein,1,,,0.0,0.0005919098852652184,0.00011587956088244957,1,1
COG7,protein,1,,,0.0,0.0005919098852652184,0.00011587956088244957,1,1
COL11A1,protein,3,,,8.60129523494962e-06,0.0011173841535823876,5.637316440352413e-05,3,0
COL16A1,protein,1,,,0.0,0.0010568176948301492,3.9560014916558745e-05,1,0
COL17A1,protein,1,,,0.0,0.0011179591766289044,2.654821334227809e-05,1,11
COL3A1,protein,1,,,0.0,0.0011277922182140853,3.473788758044451e-05,1,0
COL4A2,protein,1,,,0.0,0.0010657837826897778,5.696424697831041e-05,1,0
COLEC11,protein,1,,,0.0,0.0011218113181024091,4.688804021486909e-05,1,0
COLGALT2,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
CPEB4,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
CRNKL1,protein,2,,,0.0,0.0001807552696993727,0.00017452677449573316,2,9
CSRP2,protein,2,,,0.0,0.0001842048283249848,0.00017671175518012408,2,9
DAZAP1,protein,3,,,0.0,0.0001807755113536734,0.00024871902311647466,3,8
DDX39B,protein,4,,,0.0,0.00018422226550499215,0.00033243975690159643,4,9
DKC1,protein,4,,,3.847679998592848e-05,0.0011160286424695266,0.0002514624066455685,4,9
DPF2,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
DROSHA,protein,2,,,0.0,0.0011166986821191628,0.00010309684232371453,2,9
EIF4A3,protein,6,,,1.8322285707584962e-05,0.0010866748488127418,0.00035387074085499183,4,9
ELAVL2,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
ENSG00000103200,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
ERH,protein,5,,,0.0,0.00018424318101928835,0.00040663200552233794,5,8
ESRP1,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
FAM120A,protein,2,,,0.0,0.00018077317894479977,0.00017419673353123697,2,8
FAM208A,protein,4,,,0.0,0.00018423698967906478,0.00032542629338610325,4,8
FAM98A,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
FAM98B,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
FBL,protein,5,,,0.0,0.00018424318101928835,0.00040663200552233794,5,8
FXR2,protein,5,,,0.0003403721563925278,0.000593250096468311,0.0003437956449013779,4,9
G3BP2,protein,2,,,0.0,0.0001842048283249848,0.00017671175518012408,2,9
GCN1L1,protein,3,,,0.0,0.00018421600217442352,0.00025123404476536175,3,9
GEMIN2,protein,3,,,0.0,0.001116093971317102,0.00013155807899168075,3,9
H1FX,protein,3,,,0.0,0.00018421600217442352,0.00025123404476536175,3,9
HELZ,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
HELZ2,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
HIST1H2BD,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
ILF2,protein,12,,,1.934019046911749e-06,0.001125086335241591,0.00034946138314603304,9,8
INTS6,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
KHDRBS3,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
KRR1,protein,4,,,0.0,0.00041862970247243564,0.00030189803806643487,4,9
MAGOH,protein,5,,,1.0260479996247598e-05,0.0010305273624871961,0.0003352762907988996,4,8
MEPCE,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
MRTO4,protein,2,,,0.0,0.0001842048283249848,0.00017671175518012408,2,9
MSI2,protein,3,,,0.0,0.00018421600217442352,0.00025123404476536175,3,9
MYEF2,protein,2,,,0.0,0.0001842048283249848,0.00017671175518012408,2,9
NCBP1,protein,3,,,0.0,0.0010212018671393605,0.00017529701774864775,3,9
NCBP2,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
NCL,protein,6,,,0.0,0.0010730280084388026,0.0003400433505836873,6,8
NCOA5,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
NHP2,protein,4,,,0.0,0.000890537777467504,0.0002726611914262171,4,9
NHP2L1,protein,3,,,0.0,0.00018421600217442352,0.00025123404476536175,3,9
NME1,protein,3,,,0.0,0.001116736217340491,0.00016123874576668884,3,9
NOP58,protein,4,,,0.0,0.00018422226550499215,0.00033243975690159643,4,9
NUFIP2,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
NUMA1,protein,5,,,0.0,0.00018424318101928835,0.00040663200552233794,5,8
P4HB,protein,4,,,0.0,0.001000159917422998,0.000268502272448389,4,8
PABPC4,protein,6,,,3.847679998592849e-06,0.0005993700033182425,0.0003760450779290124,5,8
PABPN1,protein,2,,,0.0,0.0001807552696993727,0.00017452677449573316,2,9
PAIP1,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
PCNP,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
PGAM5,protein,3,,,0.0,0.00018421600217442352,0.00025123404476536175,3,9
PHC3,protein,3,,,0.0,0.00018421131107199506,0.0002579174673163587,3,9
PHF3,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
PHF5A,protein,4,,,0.0,0.00018423698967906478,0.00032542629338610325,4,8
PKP1,protein,2,,,0.0,0.0001807552696993727,0.00017452677449573316,2,9
PLRG1,protein,2,,,0.0,0.0001807552696993727,0.00017452677449573316,2,9
POTEE,protein,2,,,0.0,0.00018077317894479977,0.00017419673353123697,2,8
PPIL1,protein,2,,,0.0,0.00041264716810768303,0.00015066847821156859,2,9
PRDX4,protein,2,,,0.0,0.00021551995001820376,0.00020978596533264218,2,9
PTBP3,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
PTPLAD1,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
PURA,protein,4,,,0.0006783692259106361,0.0011282887455413037,0.00013587601902451056,4,9
PURB,protein,2,,,0.0,0.0001842048283249848,0.00017671175518012408,2,9
PYCR1,protein,3,,,0.0,0.00018421600217442352,0.00025123404476536175,3,9
RBFOX2,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
RBM14,protein,6,,,0.0,0.0010831801567440147,0.0004108707340255721,6,8
REPIN1,protein,3,,,0.0,0.00018421600217442352,0.00025123404476536175,3,9
RING1,protein,2,,,0.0,0.0001842048283249848,0.00017671175518012408,2,9
RSRC1,protein,3,,,0.0,0.0004128164609288202,0.0001852848717777175,3,9
RTCB,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
SAFB2,protein,3,,,0.0,0.0001807755113536734,0.00024871902311647466,3,8
SART3,protein,2,,,0.0,0.0001842048283249848,0.00017671175518012408,2,9
SCAF11,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
SCMH1,protein,2,,,0.0,0.0001842048283249848,0.00017671175518012408,2,9
SERPINB12,protein,2,,,0.0,0.00018077317894479977,0.00017419673353123697,2,8
SLTM,protein,2,,,0.0,0.0001807552696993727,0.00017452677449573316,2,9
SMU1,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
SNW1,protein,2,,,0.0,0.0001807552696993727,0.00017452677449573316,2,9
SON,protein,5,,,0.0,0.00018424318101928835,0.00040663200552233794,5,8
SRP14,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
SRP9,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
STAU2,protein,3,,,0.0,0.0005928214760878205,0.00015521537463827865,3,9
STRBP,protein,2,,,0.0,0.0001842048283249848,0.00017671175518012408,2,9
SUGP1,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
SUPT6H,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
TDRD1,protein,2,,,0.0,0.0010210447590441524,0.00014067612476492344,2,9
THRAP3,protein,4,,,0.0,0.00018423698967906478,0.00032542629338610325,4,8
TNRC6B,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
TRA2A,protein,6,,,0.0,0.0003547002421670376,0.00044124839908848685,6,8
UBAP2L,protein,2,,,0.0,0.0008326106183611503,0.0001244885173600345,2,9
UBL5,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
WDR12,protein,2,,,0.0,0.0001842048283249848,0.00017671175518012408,2,9
WDR33,protein,2,,,0.0,0.0008326106183611503,0.0001244885173600345,2,9
XRN2,protein,3,,,0.0,0.0005928214760878205,0.00015521537463827865,3,9
YAF2,protein,2,,,0.0,0.0001842048283249848,0.00017671175518012408,2,9
YTHDC1,protein,2,,,0.0,0.0008326106183611503,0.0001244885173600345,2,9
YTHDF2,protein,4,,,0.0,0.0009326054167793221,0.0002497582344877839,4,9
YTHDF3,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
ZCCHC8,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
ZNF326,protein,4,,,0.0,0.00018422226550499215,0.00033243975690159643,4,9
ZNF385B,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
ZNF638,protein,3,,,0.0,0.00018078131907767932,0.0002554024456674716,3,8
ZNF787,protein,1,,,0.0,0.00018074271002101075,0.00010000448491049544,1,9
COPA,protein,2,,,0.0,0.00018414606408581724,0.00017743501058861894,2,8
COPG1,protein,1,,,0.0,0.00010124446742717483,0.00010291272100338125,1,7
COPRS,protein,1,,,0.0,0.0009876407047380575,3.614364364826234e-05,1,5
COPS7A,protein,3,,,0.0,0.001124609717863533,0.00012088696671418228,3,10
COPS8,protein,4,,,0.0,0.001124609945813565,0.00012212822162747038,4,10
HTR6,protein,1,,,0.0,0.0011181121504065168,2.633396596502133e-05,1,10
MIF,protein,1,,,0.0,0.0011219335857725892,2.6269708349386978e-05,1,10
COPZ2,protein,1,,,0.0,0.0010568176948301492,3.9560014916558745e-05,1,0
CORO2A,protein,1,,,0.0,0.0010929801643949678,0.00011686111879011534,1,0
COX20,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
COX5A,protein,1,,,0.0,0.0010657837826897778,5.696424697831041e-05,1,0
COX7A2,protein,2,,,0.0,0.0009450375293758667,9.976798614701509e-05,2,4
CP,protein,1,,,0.0,0.0011218113181024091,4.688804021486909e-05,1,0
CPNE2,protein,1,,,0.0,0.0008862006098337871,4.763259739460798e-05,1,1
CPSF1,protein,2,,,0.0,0.0001807788098123962,0.0001816034114907288,2,8
CPT1A,protein,1,,,0.0,0.00010124446742717483,0.00010291272100338125,1,7
CRBN,protein,1,,,0.0,0.00017974404290629589,0.00010434094929124467,1,10
EMX2,protein,1,,,0.0,0.000944187428755125,6.514980352460719e-05,1,4
ENSG00000249141,protein,1,,,0.0,0.000944187428755125,6.514980352460719e-05,1,4
EPHA10,protein,1,,,0.0,0.000944187428755125,6.514980352460719e-05,1,4
FAM19A5,protein,2,,,0.0,0.0009450375293758667,9.976798614701509e-05,2,4
KIF26B,protein,2,,,0.0,0.0009450375293758667,9.976798614701509e-05,2,4
PLA2G4B,protein,1,,,0.0,0.000944187428755125,6.514980352460719e-05,1,4
RAE1,protein,1,,,0.0,0.000944187428755125,6.514980352460719e-05,1,4
SNAP91,protein,2,,,0.0,0.0009450375293758667,9.976798614701509e-05,2,4
SOD2,protein,3,,,0.002403352624918191,0.001128274520202086,4.6543805191411055e-05,3,5
TMEM30A,protein,2,,,0.0,0.0009450375293758667,9.976798614701509e-05,2,4
TPR,protein,1,,,0.0,0.000944187428755125,6.514980352460719e-05,1,4
WTAP,protein,1,,,0.0,0.000944187428755125,6.514980352460719e-05,1,4
CREB3L1,protein,1,,,0.0,2.822835724792712e-07,0.00017470300489168413,1,52
CREB5,protein,1,,,0.0,0.0006556866783496524,7.39214512865046e-05,1,2
FUT7,protein,9,,,0.0,0.0010990901262836951,0.00010746560647096004,7,0
IFNA14,cytokine,6,,,0.0,0.0011211009238728154,4.102588397800795e-05,6,1
IFNA7,cytokine,4,,,0.0,0.0011062701740324368,3.890125544268107e-05,4,1
PSMD10,protein,4,,,0.0002316797064058192,0.001124263568411357,3.191214190650325e-05,4,1
CRHR1,protein,1,,,0.0,0.00041264716810768303,7.686944403482574e-05,1,3
DOCK1,protein,1,,,0.0,0.001101284346991041,2.6889659166251858e-05,1,41
PTPN4,protein,1,,,0.0,0.00021505774023767207,0.00027902046654221984,1,41
CRLF2,protein,1,,,0.0,0.001126999598520143,2.6323855631267364e-05,1,3
CRTAM,protein,2,,,0.0,0.0011280873298048395,8.714355221868394e-05,2,0
CRYGA,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
CSE1L,protein,1,,,0.0,0.0011093491379132103,3.9572680338727595e-05,1,6
VENTX,protein,1,,,0.0,0.0011238823443136933,2.6949018576151277e-05,1,0
SYNCRIP,protein,5,,,0.0021446581376151855,0.0011288203878815554,0.000187875952661706,5,6
CSMD2,protein,1,,,0.0,0.0010210447590441524,6.687709058818061e-05,1,4
CSNK1A1,protein,1,,,0.0,0.0011236023981485005,2.9137618053316217e-05,1,2
CSRP1,protein,2,,,0.0,0.00018414606408581724,0.00017743501058861894,2,8
CST5,protein,1,,,0.0,0.0011122280845509943,2.74826856491184e-05,1,10
CST9,protein,1,,,0.0,0.0011122280845509943,2.74826856491184e-05,1,10
CSTF1,protein,1,,,0.0,0.0005924442682387532,9.135141079102297e-05,1,1
HEMGN,protein,1,,,0.0,0.00021471983115097318,0.000178579450954077,1,1
THAP11,protein,1,,,0.0,0.00021471983115097318,0.000178579450954077,1,1
PROX1,protein,3,,,0.0,0.0011280637060200342,0.00024552091977202693,3,15
SOX13,protein,1,,,0.0,0.00018329650523142728,0.00017394676163212598,1,15
CTBS,protein,1,,,0.0,0.0011122280845509943,2.74826856491184e-05,1,10
NOTCH3,protein,2,,,0.0003419704849905827,0.0011234019695674,8.267906834788704e-05,1,2
CTGF,protein,1,,,0.0,0.001080446915219893,4.1042075092238516e-05,1,0
DHX9,protein,8,,,6.156287997748558e-05,0.0011123922060647356,0.00038115883512828964,7,8
DKK1,protein,1,,,0.0,0.0011261722033546933,2.816022894679502e-05,1,2
FUS,protein,1,,,0.0,0.0010840243457127668,4.477584375765539e-05,1,2
IGFBP2,protein,1,,,0.0,0.0011248858330715028,2.864892350005562e-05,1,2
ITGA10,protein,1,,,0.0,0.0011210442942854804,3.0115007159837416e-05,1,2
ITGA11,protein,1,,,0.0,0.0011210442942854804,3.0115007159837416e-05,1,2
ITGA2,protein,2,,,0.0,0.0011210617355886944,3.7624559185170794e-05,2,2
ITGB6,protein,2,,,0.0,0.0011222279087005737,3.247558129031667e-05,2,2
ITGB8,protein,1,,,0.0,0.0011210442942854804,3.0115007159837416e-05,1,2
KANK1,protein,1,,,0.0,0.001128753790374973,2.718283984027382e-05,1,2
LRRC7,protein,1,,,0.0,0.0011248858330715028,2.864892350005562e-05,1,2
NEK2,protein,3,,,0.0012310387500259821,0.0011256375711120885,5.431434998655366e-05,3,10
PITX2,protein,2,,,0.0,0.0011236390335753665,3.347034112492388e-05,2,0
POU3F2,protein,2,,,0.0,0.0011216400974290823,3.228136869564125e-05,2,2
PRPF6,protein,2,,,0.0,0.001118423634340453,4.558551650260782e-05,2,2
PTPRU,protein,1,,,0.0,0.0011210442942854804,3.0115007159837416e-05,1,2
RABAC1,protein,2,,,5.8083002899393134e-05,0.0011300531703157283,3.1373651656985554e-05,2,4
TYR,protein,1,,,0.0,0.0011210442942854804,3.0115007159837416e-05,1,2
TYRP1,protein,1,,,0.0,0.0011210442942854804,3.0115007159837416e-05,1,2
VEGFA,protein,11,,,0.0,0.0011252606636844604,6.828157371368458e-05,9,2
CTPS1,protein,1,,,0.0,0.001112055095829856,2.638125054634931e-05,1,21
CTPS2,protein,1,,,0.0,0.00010124446742717483,0.00010291272100338125,1,7
CUEDC1,protein,1,,,0.0,0.0008862006098337871,4.763259739460798e-05,1,1
ENSG00000269547,protein,1,,,0.0,0.00017973288095663405,0.00012037945793803586,1,10
FBXL15,protein,1,,,0.0,0.00017973288095663405,0.00012037945793803586,1,10
FBXL18,protein,3,,,0.0,0.0001807660407340474,0.0002832473861407944,3,10
FBXO11,protein,1,,,0.0,0.00017973288095663405,0.00012037945793803586,1,10
FBXO18,protein,2,,,0.0,0.0011045646666652507,2.673901620740931e-05,2,10
FBXO2,protein,3,,,0.0,0.0010924643143424835,3.0509324388523708e-05,3,10
FBXO21,protein,1,,,0.0,0.00017973288095663405,0.00012037945793803586,1,10
FBXO22,protein,1,,,0.0,0.00017973288095663405,0.00012037945793803586,1,10
FBXO3,protein,2,,,0.0,0.0011257175051863073,0.00013199349261410305,2,10
FBXO9,protein,1,,,0.0,0.00017973288095663405,0.00012037945793803586,1,10
GCM1,protein,2,,,0.0003413703331903487,0.001108719567648249,2.6474484115644912e-05,2,10
KBTBD2,protein,1,,,0.0,0.00017866372855670628,0.00010266676603024506,1,10
KBTBD6,protein,2,,,0.0,0.00017974561512326657,0.00019134244561226204,2,10
KBTBD7,protein,1,,,0.0,0.00017866372855670628,0.00010266676603024506,1,10
KCTD10,protein,3,,,0.00010773503996059975,0.0010775311069659056,0.00020346574669938557,3,10
KLHDC10,protein,2,,,0.0,0.00017974561512326657,0.00019134244561226204,2,10
KLHDC2,protein,1,,,0.0,0.00017866372855670628,0.00010266676603024506,1,10
KLHDC3,protein,1,,,0.0,0.00017866372855670628,0.00010266676603024506,1,10
KLHL12,protein,3,,,0.00034203387930595845,0.00018082344507900624,0.00024218942906200524,2,8
KLHL13,protein,1,,,0.0,0.00017866372855670628,0.00010266676603024506,1,10
KLHL15,protein,1,,,0.0,0.00017866372855670628,0.00010266676603024506,1,10
KLHL22,protein,1,,,0.0,0.00017866372855670628,0.00010266676603024506,1,10
KLHL23,protein,1,,,0.0,0.00017866372855670628,0.00010266676603024506,1,10
KLHL24,protein,1,,,0.0,0.00017866372855670628,0.00010266676603024506,1,10
KLHL26,protein,1,,,0.0,0.00017866372855670628,0.00010266676603024506,1,10
KLHL36,protein,1,,,0.0,0.00017866372855670628,0.00010266676603024506,1,10
KLHL42,protein,1,,,0.0,0.00017866372855670628,0.00010266676603024506,1,10
KLHL8,protein,1,,,0.0,0.00017866372855670628,0.00010266676603024506,1,10
KLHL9,protein,1,,,0.0,0.00017866372855670628,0.00010266676603024506,1,10
LRRC14,protein,1,,,0.0,0.00017866372855670628,0.00010266676603024506,1,10
ZYG11B,protein,2,,,0.0,0.00017974561512326657,0.00019134244561226204,2,10
DCAF11,protein,2,,,0.0,0.00017977395468218448,0.00019301662887326166,2,10
DCAF12,protein,1,,,0.0,0.00017974404290629589,0.00010434094929124467,1,10
DCAF16,protein,1,,,0.0,0.00017974404290629589,0.00010434094929124467,1,10
DCAF4,protein,2,,,0.0,0.00017977395468218448,0.00019301662887326166,2,10
DCAF5,protein,1,,,0.0,0.00017974404290629589,0.00010434094929124467,1,10
DCAF6,protein,1,,,0.0,0.00017974404290629589,0.00010434094929124467,1,10
DCAF8,protein,1,,,0.0,0.00017974404290629589,0.00010434094929124467,1,10
DDA1,protein,1,,,0.0,0.00017974404290629589,0.00010434094929124467,1,10
DDB2,protein,2,,,0.0,0.0008326106183611503,0.00012882498174078373,2,10
DTL,protein,1,,,0.0,0.00017974404290629589,0.00010434094929124467,1,10
ERCC8,protein,1,,,0.0,0.00017974404290629589,0.00010434094929124467,1,10
VPRBP,protein,2,,,0.0,0.00017977395468218448,0.00019301662887326166,2,10
